name,address,latitude,longitude
下七股(花藝村�,站牌代碼 50527,25.184215,121.57337
金泰公園,站牌代碼 4761,25.07768,121.56712
天師宮,站牌代碼 5993,25.068026,121.510963
茶推廣中心,站牌代碼 57703,24.969327,121.593496
舊莊,站牌代碼 50028,25.03833,121.62277
靈糧山莊,站牌代碼 20414,25.00544,121.56061
捷運士林站,站牌代碼 13110,25.09323,121.52607
松隆路口,站牌代碼 2104,25.044797,121.56955
景華街,站牌代碼 1001340,24.998178,121.547585
知行路口,站牌代碼 1000390,25.122941,121.467197
慈恩園,站牌代碼 2164,25.012332,121.569361
風尾,站牌代碼 5017,25.154357,121.528697
大坑廟,站牌代碼 5019,25.158678,121.538086
富德里,站牌代碼 5002,25.004154,121.596088
安泰街129巷,站牌代碼 50512,25.077692,121.616413
立賢路口,站牌代碼 286,25.115856,121.504264
捷運南港軟體�,站牌代碼 1700,25.059793,121.615336
林安泰古厝,站牌代碼 4686,25.071074,121.52964
楓林橋,站牌代碼 879,25.11915,121.58288
圓覺寺,站牌代碼 1000566,25.095894,121.589001
鵝尾山步道口,站牌代碼 960,25.128881,121.575358
大湖國小,站牌代碼 1001298,25.08819,121.599659
松友新村,站牌代碼 6932,25.036858,121.581141
中央南大興街�,站牌代碼 357,25.129989,121.500976
建國南路,站牌代碼 2288,25.031286,121.53741
公民會館(北投�,站牌代碼 1001330,25.137937,121.509726
小油坑,站牌代碼 20313,25.179996,121.546521
草湳,站牌代碼 1001398,24.970449,121.605524
磺溪,站牌代碼 536,25.126212,121.528123
重慶南路一段,站牌代碼 1962,25.045607,121.513187
林泉里,站牌代碼 7220,25.140789,121.512461
北藝大藝文生�,站牌代碼 2715,25.131284,121.466067
復興中學,站牌代碼 414,25.140426,121.500142
小坑口,站牌代碼 2364,24.986195,121.579379
嘉興里,站牌代碼 4785,25.025888,121.557134
延平一站(長安),站牌代碼 1436,25.051883,121.512558
帕米爾公園,站牌代碼 9455,25.122025,121.592497
陽明山立體停�,站牌代碼 4860,25.154104,121.539016
北投國中,站牌代碼 121,25.134332,121.503998
社正路,站牌代碼 742,25.088736,121.510281
楓林橋,站牌代碼 9458,25.116994,121.583778
松山商職(松山),站牌代碼 1000667,25.036576,121.578335
陽明公園後門�,站牌代碼 1001460,25.15944,121.53487
自來水博物館(�,站牌代碼 1000802,25.014457,121.531685
通河街(承德),站牌代碼 818,25.081367,121.520925
博物館(襄陽),站牌代碼 6687,25.043454,121.515494
長安國小(長安),站牌代碼 1289,25.048316,121.530803
製片廠,站牌代碼 3964,25.138481,121.48802
三重里,站牌代碼 50107,25.059498,121.610362
萬華車站,站牌代碼 6403,25.033084,121.499973
士林站,站牌代碼 4647,25.094912,121.518684
橫嶺古道,站牌代碼 228,25.151749,121.54109
南京西路口(塔�,站牌代碼 20402,25.05265,121.51031
永公路二,站牌代碼 14415,25.11594,121.55439
余氏古厝,站牌代碼 1000902,25.024808,121.660484
山豬窟,站牌代碼 4729,25.026299,121.623374
羅斯福寧波街�,站牌代碼 1980,25.030765,121.519898
臨時站,站牌代碼 1001335,24.993703,121.558548
萬華車站,站牌代碼 6401,25.032838,121.50076
浮線,站牌代碼 783,25.10658,121.47253
文山二分局,站牌代碼 2379,24.992391,121.541182
南松山(塔悠),站牌代碼 1000216,25.052126,121.570435
芝山國小,站牌代碼 748,25.11014,121.536738
市民延吉街口,站牌代碼 1001118,25.044634,121.553879
安泰橋,站牌代碼 4840,25.07806,121.614
政大威秀,站牌代碼 1001463,24.982367,121.580533
民和街口,站牌代碼 20243,25.024334,121.49501
內雙溪橋,站牌代碼 627,25.11212,121.56151
永平街口,站牌代碼 667,25.092232,121.504575
磺仔外,站牌代碼 693,25.160672,121.545331
明德路267巷,站牌代碼 242,25.114617,121.522462
慈后宮,站牌代碼 453,25.12753,121.50149
茶葉製造示範�,站牌代碼 1692,25.027432,121.663807
中山區公所,站牌代碼 1192,25.064478,121.534155
延平國小,站牌代碼 5994,25.066496,121.511062
捷運唭哩岸站�,站牌代碼 387,25.121301,121.505326
臺北漁市,站牌代碼 1208,25.065887,121.536784
興隆市場後站,站牌代碼 1001103,25.000502,121.54729
平菁街93巷二,站牌代碼 9477,25.13913,121.57809
政大二街,站牌代碼 6728,24.985826,121.584378
莒光派出所,站牌代碼 1797,25.031125,121.503113
西門國小,站牌代碼 1754,25.043299,121.504003
主教公署,站牌代碼 4863,25.02513,121.55232
建國中學,站牌代碼 1001394,25.029304,121.513268
圳內,站牌代碼 1001468,25.159909,121.531979
聯合醫院婦幼�,站牌代碼 2026,25.028706,121.51811
九如里二,站牌代碼 1621,25.035059,121.616222
敦南203巷,站牌代碼 1001336,25.00212,121.548436
芝山抽水站,站牌代碼 1000290,25.101165,121.527368
湖山路二段,站牌代碼 1001462,25.15771,121.5387
貓空站(小天空�,站牌代碼 2543,24.96796,121.59539
新生南路一段,站牌代碼 1000310,25.040344,121.532051
第二展望,站牌代碼 815,25.14365,121.53145
雙溪淨水場,站牌代碼 744,25.11467,121.56987
舊宗路一段(行�,站牌代碼 20241,25.058701,121.579639
關渡宮,站牌代碼 547,25.118495,121.465328
氣象台,站牌代碼 14488,25.161738,121.544342
氣象台,站牌代碼 60108,25.161107,121.544202
漢口街,站牌代碼 4616,25.045991,121.505237
下溪沙尾,站牌代碼 5972,25.105944,121.478871
吳厝,站牌代碼 1001793,25.14761,121.53734
風櫃嘴,站牌代碼 9456,25.13225,121.597173
忠孝國小,站牌代碼 1930,25.042749,121.530461
青年公宅,站牌代碼 4609,25.021587,121.502643
菁山遊憩區一,站牌代碼 883,25.151702,121.561066
農安街吉林路�,站牌代碼 16260,25.064996,121.530621
微風廣場,站牌代碼 1001120,25.045144,121.545125
大直橋,站牌代碼 1181,25.072266,121.542733
忠孝國小,站牌代碼 3935,25.043043,121.531106
天恩宮,站牌代碼 56092,24.970627,121.592291
西藏路口,站牌代碼 4639,25.028737,121.500599
學園路口,站牌代碼 1000909,25.127548,121.465652
富德公墓28區,站牌代碼 1706,25.012464,121.589075
北投公園(中山),站牌代碼 1001328,25.136976,121.505185
民生西路口(大�,站牌代碼 1418,25.057909,121.511407
康樂街,站牌代碼 1000734,25.071473,121.619265
田寮橋,站牌代碼 2399,24.97012,121.58686
湖田區民活動�,站牌代碼 1001323,25.177549,121.534262
陽明山靈骨塔,站牌代碼 50064,25.138612,121.523804
溫歌華社區,站牌代碼 5049,25.058193,121.593649
酒泉街,站牌代碼 1000341,25.07205,121.513385
黎明社教中心,站牌代碼 100014568,25.019682,121.551902
樟樹步道南口,站牌代碼 2432,24.969398,121.580357
福德宮,站牌代碼 905,25.11859,121.57076
昌吉重慶路口(�,站牌代碼 16202,25.06685,121.513547
福音,站牌代碼 899,25.114337,121.55056
建國農安街口,站牌代碼 1321,25.06482,121.536153
天母公園,站牌代碼 14669,25.124606,121.530327
臺北漁市,站牌代碼 1210,25.066093,121.537235
龍山國小,站牌代碼 3945,25.0362,121.4953
士林區農會,站牌代碼 583,25.092864,121.525672
大業中央北路�,站牌代碼 36,25.135862,121.497724
合庫訓練中心,站牌代碼 4992,25.123089,121.529219
富德公墓28區,站牌代碼 4858,25.012264,121.589432
消防局(松仁),站牌代碼 14234,25.038732,121.568264
南京西路口(鈕�,站牌代碼 1445,25.054547,121.511621
風動石,站牌代碼 309,25.000821,121.579137
茶葉製造示範�,站牌代碼 50110,25.027308,121.663664
陽明山泉,站牌代碼 851,25.139787,121.55124
大經橋,站牌代碼 602,25.109178,121.557334
內埔,站牌代碼 1001469,25.15791,121.53073
彌陀寺(硫磺谷),站牌代碼 1001471,25.14374,121.52148
陽明大學實驗�,站牌代碼 4845,25.12313,121.514556
敬老院,站牌代碼 459,25.119315,121.466442
晉強公司,站牌代碼 50436,25.062938,121.599166
永公路一,站牌代碼 662,25.114569,121.552889
士林國小,站牌代碼 5040,25.094059,121.524789
天北站,站牌代碼 50646,25.123027,121.52664
臺北市區監理�,站牌代碼 1592,25.048391,121.560533
清江國小,站牌代碼 7230,25.12763,121.50758
華齡街,站牌代碼 1000850,25.083594,121.519323
十八份埔,站牌代碼 5015,25.150014,121.518238
景美國小(景文),站牌代碼 57704,24.988899,121.540709
芳和國中,站牌代碼 4832,25.018139,121.550257
威靈廟,站牌代碼 757,25.105791,121.476329
碧山路口,站牌代碼 50451,25.086236,121.591745
北投垃圾焚化�,站牌代碼 189,25.114254,121.502519
環山網球場,站牌代碼 14509,24.982827,121.578287
和平東路四段,站牌代碼 2428,25.004465,121.570832
塔悠疏散門,站牌代碼 8605,25.065074,121.568172
岩山里,站牌代碼 1000619,25.101779,121.537709
敬業四路,站牌代碼 8665,25.081856,121.558446
萬芳社區,站牌代碼 2490,25.002253,121.569816
災害應變中心,站牌代碼 4997,25.02897,121.56481
捷運公館站,站牌代碼 355,25.013112,121.535644
三軍總醫院松�,站牌代碼 1000021,25.053882,121.557874
三王宮,站牌代碼 1001435,25.100386,121.505559
故宮博物院,站牌代碼 767,25.09946,121.549379
普羅旺世,站牌代碼 2471,24.987833,121.584067
中山樓,站牌代碼 14424,25.151251,121.549654
東湖站,站牌代碼 1000468,25.061167,121.603015
宏國新村,站牌代碼 198,25.115962,121.520123
綜合市場,站牌代碼 500,25.115899,121.515902
萬隆社區,站牌代碼 1001488,25.000179,121.537126
雅祥公園,站牌代碼 4826,25.047894,121.572244
捷運唭哩岸站2,站牌代碼 200005014,25.12062,121.505715
舊莊,站牌代碼 1720,25.038074,121.622697
景美國小(景文),站牌代碼 1001074,24.989193,121.541094
北藝大校門口,站牌代碼 50067,25.12902,121.466011
聯合醫院陽明�,站牌代碼 1001028,25.105943,121.531467
倫仔尾一,站牌代碼 566,25.133634,121.573315
漾館時尚旅館,站牌代碼 487,25.135164,121.504787
平菁街93巷一,站牌代碼 810,25.135674,121.579043
富光里,站牌代碼 4036,25.07998,121.50973
三軍總醫院(南�,站牌代碼 1000278,25.015774,121.531096
坑口運動公園,站牌代碼 4648,25.035249,121.62358
帕米爾公園,站牌代碼 714,25.122035,121.592712
三軍總醫院,站牌代碼 1856,25.016839,121.529932
職能發展學院�,站牌代碼 50517,25.113707,121.539357
長安新生北路�,站牌代碼 1291,25.049167,121.528641
慈音山莊,站牌代碼 1000774,24.966476,121.566995
淨水廠,站牌代碼 14419,25.139062,121.54956
健行新村(東華),站牌代碼 334,25.120627,121.509228
頂北投,站牌代碼 14604,25.15113,121.532421
松友新村,站牌代碼 2101,25.037055,121.580964
金龍禪寺,站牌代碼 20419,25.09215,121.58649
山豬湖,站牌代碼 1000926,25.142353,121.555959
麗山高中(港墘),站牌代碼 1150,25.08352,121.57808
新湖舊宗路口,站牌代碼 20231,25.060084,121.57881
關渡國中(關渡�,站牌代碼 4866,25.121347,121.467223
通河街(承德),站牌代碼 819,25.081608,121.520895
捷運小南門站,站牌代碼 6027,25.035161,121.511617
合誠宮,站牌代碼 9466,25.1303,121.574973
國軍北投醫院,站牌代碼 340,25.140031,121.509814
松江新村,站牌代碼 1271,25.061268,121.533554
雙溪站,站牌代碼 9410,25.106415,121.566291
桂林路,站牌代碼 4615,25.038472,121.500815
牯嶺街,站牌代碼 1958,25.02814,121.51789
富德公墓20區,站牌代碼 1705,25.011003,121.587789
福德祠,站牌代碼 9465,25.1288,121.57465
新湖民善街口(�,站牌代碼 1000835,25.05859,121.575501
福音山莊,站牌代碼 4731,25.021912,121.623535
捷運南港站,站牌代碼 4188,25.051875,121.606373
明德樂園,站牌代碼 9487,25.11304,121.56501
六褔公園,站牌代碼 1000442,25.048866,121.616119
中和街,站牌代碼 4050,25.140455,121.500216
蘭州國中,站牌代碼 1001262,25.068692,121.516258
中正山登山口,站牌代碼 4836,25.149962,121.520194
修德國小,站牌代碼 50073,25.046352,121.590224
山上運動場,站牌代碼 14690,24.98013,121.578064
八號水門,站牌代碼 4167,25.073689,121.539525
教師中心,站牌代碼 792,25.150511,121.550053
上塔悠,站牌代碼 4177,25.070558,121.562026
南港機廠,站牌代碼 4651,25.051548,121.602963
蘭州國中,站牌代碼 1487,25.068483,121.51627
捷運忠孝復興�,站牌代碼 1000230,25.042319,121.543626
樟樹步道北口,站牌代碼 1001247,24.968542,121.583422
天和里,站牌代碼 4987,25.125671,121.534221
成福宮,站牌代碼 1000870,25.038332,121.590415
市民東寧路口,站牌代碼 1001116,25.046991,121.562583
興福國中,站牌代碼 2541,25.004558,121.549914
鄰江里,站牌代碼 5992,25.071494,121.510956
信義市場,站牌代碼 6651,25.034324,121.537367
新安里,站牌代碼 866,25.13046,121.55715
山豬窟,站牌代碼 4723,25.026528,121.623736
華江站(欣欣客�,站牌代碼 429,25.032247,121.488923
大埔一,站牌代碼 4894,25.142479,121.533557
堤頂大道口,站牌代碼 20418,25.078438,121.56407
無尾崙,站牌代碼 427,25.152281,121.527325
陽明山國家公�,站牌代碼 816,25.15513,121.546101
天寶聖道宮,站牌代碼 50523,25.168384,121.565486
紗帽陽明路口,站牌代碼 1000413,25.149178,121.548798
楓林橋,站牌代碼 9424,25.119273,121.582949
濟南金山路口,站牌代碼 1001088,25.040827,121.529863
福德宮,站牌代碼 20415,25.11864,121.5705
木柵高工,站牌代碼 2386,24.996667,121.570733
嶺頭,站牌代碼 30040,25.102056,121.540391
我家花園,站牌代碼 705,25.125051,121.57349
沙崙,站牌代碼 9486,25.11358,121.56688
職能發展學院�,站牌代碼 4995,25.113792,121.538151
臺北城市科技�,站牌代碼 106,25.13285,121.467328
水墘,站牌代碼 60149,25.120219,121.554569
熱海大飯店,站牌代碼 510,25.136497,121.508979
人壽一村,站牌代碼 1001234,25.032073,121.489518
成福路口一,站牌代碼 1518,25.041117,121.588062
北投文物館,站牌代碼 115,25.138839,121.514032
金華大廈,站牌代碼 6672,25.029645,121.529041
小油坑,站牌代碼 36115,25.180168,121.546629
照明寺,站牌代碼 1001260,25.131556,121.513254
泉源國小,站牌代碼 20368,25.14919,121.5244
承德路口,站牌代碼 1000052,25.068435,121.518869
通化街,站牌代碼 4865,25.031298,121.554319
新湖舊宗路口,站牌代碼 20232,25.060006,121.578832
博物館(館前),站牌代碼 2001,25.044177,121.515057
飛航服務總台,站牌代碼 1000814,25.072504,121.552179
臺北地院,站牌代碼 102,25.037509,121.511099
後港里,站牌代碼 1000160,25.089559,121.518486
泉州街口,站牌代碼 6948,25.02628,121.51324
老人自費安養�,站牌代碼 4817,24.986676,121.561976
明德路267巷,站牌代碼 243,25.114314,121.522227
水鋼琴社區,站牌代碼 4652,24.981916,121.580993
正聖堂,站牌代碼 1016,25.053968,121.576327
建北站,站牌代碼 1317,25.06759,121.534664
棲霞山莊,站牌代碼 2472,24.987153,121.587715
萬芳社區,站牌代碼 1000680,25.002854,121.57197
菁山遊憩區,站牌代碼 825,25.151715,121.558374
新安路七,站牌代碼 2319,25.130167,121.554455
貿商三村,站牌代碼 8541,25.085122,121.59234
楊聖廟,站牌代碼 20724,25.022395,121.495706
石潭成功路口,站牌代碼 4810,25.063223,121.589473
南港抽水站,站牌代碼 5056,25.061351,121.612433
樟山寺一,站牌代碼 2528,24.974148,121.580282
德行忠誠路口,站牌代碼 926,25.108176,121.529856
吳興街派出所,站牌代碼 2081,25.026581,121.564111
大理服飾,站牌代碼 1738,25.034146,121.498448
永欣里,站牌代碼 14620,25.122171,121.523922
半嶺,站牌代碼 9464,25.11873,121.56877
天母圖書館,站牌代碼 4986,25.123911,121.533231
自強街口(東華),站牌代碼 173,25.11225,121.51761
市民延吉街口,站牌代碼 1501,25.04428,121.554078
福安宮,站牌代碼 7244,25.131081,121.504659
延平鄭州路口,站牌代碼 1928,25.05089,121.512006
大湖區民活動�,站牌代碼 297,25.087763,121.601329
文山二分局,站牌代碼 57710,24.991996,121.54149
捷運石牌站(西�,站牌代碼 1001371,25.114758,121.514805
劍潭山登山口,站牌代碼 20259,25.078326,121.526281
關渡碼頭,站牌代碼 553,25.12064,121.46232
新光站(指南),站牌代碼 1000678,24.999532,121.591312
簡厝,站牌代碼 9494,25.12153,121.58565
南港公園一,站牌代碼 1649,25.043926,121.592777
松山商職(松山),站牌代碼 15118,25.035982,121.578572
東陽公園,站牌代碼 5053,25.057654,121.598353
礁坑橋（普宜�,站牌代碼 9426,25.11961,121.5785
文山運動中心(�,站牌代碼 1000452,24.996958,121.56078
紫陽,站牌代碼 1108,25.074968,121.585016
立農國小一,站牌代碼 14507,25.120218,121.503684
泉州街口,站牌代碼 1956,25.02639,121.51366
國業里,站牌代碼 3947,25.035611,121.577183
平等國小,站牌代碼 674,25.129879,121.576475
第二果菜市場,站牌代碼 4174,25.068245,121.538856
關渡國中(關渡�,站牌代碼 550,25.120418,121.467189
臺北大學(臺北�,站牌代碼 7612,25.054752,121.538755
德行芝玉路口,站牌代碼 59004,25.109595,121.533503
安康路,站牌代碼 50437,25.06308,121.601215
國關中心,站牌代碼 50675,24.989348,121.58023
市民林森路口,站牌代碼 1001124,25.048015,121.523185
土地公廟,站牌代碼 50519,25.149639,121.560487
石牌路,站牌代碼 156,25.113416,121.51106
全成土雞城,站牌代碼 750,25.135572,121.595425
金華國中,站牌代碼 6671,25.030207,121.531764
