listing_id,cal_start,n_days,booked_mask,booked_rate,booked_days,booked_rate_d30,booked_rate_d60,booked_rate_d90,gap_count_90d,gap_days_90d,gap_longest_90d,gap_first_start,gap_count_30d,gap_days_30d,gap_longest_30d,gap_first_start_30d,min_nights_median,min_nights_varies,is_longterm_only,is_all_blocked,is_all_open,m1_rate,m2_rate,m3_rate,m4_rate,m5_rate,m6_rate,m7_rate,m8_rate,m9_rate,m10_rate,m11_rate,m12_rate
938131750761320209,2026-06-30,365,11111100000000000000000000011111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111100000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.12876712328767123,47,0.3225806451612903,0.39344262295081966,0.26373626373626374,2,67,46,2026-07-06,1,21,21,2026-07-06,2.0,0,0,0,0,1.0,0.3226,0.4194,0.0,0.0,0.1333,0.5484,0.0645,0.0,0.0,0.0,0.0
938249089305985887,2026-07-02,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9205479452054794,336,1.0,1.0,1.0,0,0,0,,0,0,0,,25.0,0,0,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0645,1.0,1.0
938259013083040171,2026-07-01,365,11111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.4986301369863014,182,0.36666666666666664,0.18333333333333332,0.12222222222222222,1,79,79,2026-07-12,1,19,19,2026-07-12,3.0,1,0,0,0,,0.3548,0.0,0.0,0.0,0.0,0.0,0.6774,1.0,1.0,1.0,1.0
938259175240553344,2026-07-02,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0,365,1.0,1.0,1.0,0,0,0,,0,0,0,,28.0,0,1,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
938310579447246850,2026-07-01,365,11111111111111111111111111111111111111111111111111111111111111111111000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111,0.6356164383561644,232,1.0,1.0,0.8222222222222222,1,16,16,2026-09-07,0,0,0,,3.0,0,0,0,0,,1.0,1.0,0.4667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
938318777772448534,2026-07-01,365,10111110111100011110000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7917808219178082,289,0.4666666666666667,0.23333333333333334,0.15555555555555556,1,71,71,2026-07-20,1,11,11,2026-07-20,3.0,1,0,0,0,,0.4516,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
938963700856790265,2026-07-01,365,11111100111100001111111110001111000111110011110000111000000000011111100011100000000011111111111000011100000111000001111111110011110001111111011000001111000001110000111100000111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.29041095890410956,106,0.7,0.5833333333333334,0.5555555555555556,2,19,10,2026-08-23,0,0,0,,1.0,0,0,0,0,,0.7097,0.4194,0.5667,0.5484,0.6,0.5806,0.0323,0.0,0.0,0.0,0.0
938980161030273634,2026-07-01,365,00111111001110111101111111001110111000000011100000000000000000001110000000000000000001110000000111100000000111000111100111000000011111110000000011110000000000000000000000001111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.4602739726027397,168,0.7333333333333333,0.48333333333333334,0.3888888888888889,3,44,19,2026-08-05,0,0,0,,3.0,1,0,0,0,,0.7419,0.1935,0.2,0.4516,0.3667,0.3871,0.0323,0.0,0.129,1.0,1.0
939137601852612499,2026-07-01,365,11000000000000000000001110000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7671232876712328,280,0.16666666666666666,0.08333333333333333,0.05555555555555555,2,85,65,2026-07-03,2,25,20,2026-07-03,3.0,0,0,0,0,,0.1613,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
939418152410410046,2026-07-01,365,00110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01643835616438356,6,0.06666666666666667,0.03333333333333333,0.022222222222222223,1,86,86,2026-07-05,1,26,26,2026-07-05,2.0,1,0,0,0,,0.0645,0.0,0.0,0.0,0.1,0.0323,0.0,0.0,0.0,0.0,0.0
939528430089956361,2026-06-30,365,11111111111111111111111111111110001110011111111000111111100000000000000011111111111111000000000011110011111111111101111111111001111000001111111110001111101111111110111000111111101111111111011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.38904109589041097,142,1.0,0.8032786885245902,0.6923076923076923,2,20,15,2026-08-26,0,0,0,,2.0,0,0,0,0,1.0,0.9677,0.5806,0.4667,0.8065,0.6333,0.8387,0.2903,0.0,0.0,0.0,0.0
940122923352824697,2026-07-01,365,00000000000000000000001111111111000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.8575342465753425,313,0.26666666666666666,0.16666666666666666,0.4222222222222222,2,52,30,2026-07-01,1,22,22,2026-07-01,2.0,0,0,0,0,,0.2903,0.0323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
940142651428634009,2026-06-30,365,11111111111111111011111101011101111001111101111011101100011111100001000000000110110000111100000000001110000000000001110000000000000000000000000000000000000000000000000000000000011100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.44931506849315067,164,0.8709677419354839,0.8032786885245902,0.6593406593406593,1,9,9,2026-09-06,0,0,0,,3.0,1,0,0,0,1.0,0.871,0.7419,0.3,0.1935,0.0,0.129,0.0,0.0,0.129,1.0,1.0
940199017736750823,2026-06-30,365,11111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01643835616438356,6,0.1935483870967742,0.09836065573770492,0.06593406593406594,1,85,85,2026-07-06,1,25,25,2026-07-06,2.0,1,0,0,0,1.0,0.1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940253941048211897,2026-07-01,365,11100011111111111111111111111111111111111111111111111111111111111000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5068493150684932,185,0.9,0.95,0.8777777777777778,1,8,8,2026-09-04,0,0,0,,30.0,0,1,0,0,,0.9032,1.0,0.7333,1.0,1.0,0.3548,0.0,0.7143,0.3871,0.0,0.0
940457805073174051,2026-07-01,365,00100000001000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9561643835616438,349,0.4666666666666667,0.7333333333333333,0.8222222222222222,2,14,7,2026-07-04,2,14,7,2026-07-04,1.0,1,0,0,0,,0.4839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
940486327348920442,2026-06-30,365,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7561643835616438,276,0.06451612903225806,0.03278688524590164,0.02197802197802198,1,89,89,2026-07-02,1,29,29,2026-07-02,2.0,0,0,0,0,1.0,0.0323,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
940716162826618702,2026-07-01,365,11111111111111111100000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.8027397260273973,293,0.6,0.3,0.2,1,72,72,2026-07-19,1,12,12,2026-07-19,4.0,0,0,0,0,,0.5806,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
941074552341541123,2026-07-01,365,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.536986301369863,196,0.0,0.0,0.0,1,90,90,2026-07-01,1,30,30,2026-07-01,2.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.4839,1.0,1.0,1.0,1.0,1.0
941619876305459607,2026-07-01,365,11111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6,219,1.0,0.5666666666666667,0.37777777777777777,1,56,56,2026-08-04,0,0,0,,30.0,0,1,0,0,,1.0,0.0968,0.0,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
941649651874264259,2026-07-01,365,11111111111111111111111111111110000000000011111111110000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111100000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7123287671232876,260,1.0,0.6833333333333333,0.45555555555555555,2,49,38,2026-08-01,0,0,0,,30.0,1,1,0,0,,1.0,0.3226,0.0,0.129,1.0,0.129,1.0,1.0,1.0,1.0,1.0
941690682039506577,2026-07-01,365,11111111111111000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.8410958904109589,307,0.4666666666666667,0.31666666666666665,0.5444444444444444,1,41,41,2026-07-15,1,16,16,2026-07-15,30.0,1,1,0,0,,0.4516,0.2258,1.0,1.0,1.0,0.4516,1.0,1.0,1.0,1.0,1.0
941769468734169853,2026-07-01,365,11111111111111111111111111111111111111111100000000000000000011111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6602739726027397,241,1.0,0.7,0.6222222222222222,2,34,18,2026-08-12,0,0,0,,30.0,1,1,0,0,,1.0,0.4194,0.4,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
941827238568476753,2026-07-01,365,11111111111111111100001111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111100000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7726027397260274,282,0.8666666666666667,0.8,0.5333333333333333,1,38,38,2026-08-22,0,0,0,,30.0,1,1,0,0,,0.871,0.6774,0.0,0.3226,1.0,0.4194,1.0,1.0,1.0,1.0,1.0
941842732108097163,2026-07-01,365,10011111111000000000000001111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6164383561643836,225,0.4666666666666667,0.6666666666666666,0.4444444444444444,2,48,34,2026-07-12,1,14,14,2026-07-12,30.0,1,1,0,0,,0.4839,0.8065,0.0,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
941885505615305732,2026-07-01,365,11111111111111111110000000001111100000111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6794520547945205,248,0.7,0.7666666666666667,0.7,3,27,13,2026-07-20,1,9,9,2026-07-20,30.0,1,1,0,0,,0.7097,0.8387,0.5,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
941894329371283257,2026-07-01,365,11111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000001111111111100000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7068493150684931,258,1.0,1.0,0.6888888888888889,1,28,28,2026-09-01,0,0,0,,30.0,1,1,0,0,,1.0,1.0,0.0,0.0,0.3667,0.129,1.0,1.0,1.0,1.0,1.0
