id,host_id,latitude,longitude,neighbourhood_cleansed,room_type,Y_vacancy,Y_high_risk,accommodates,bedrooms,beds,bathrooms_count,is_shared_bath,price,minimum_nights,maximum_nights,min_nights_avg_ntm,instant_bookable,self_checkin,room_type_code,neighbourhood_code,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_pctl_nbhd,score_pctl_nbhd,amenities_vs_median,nbr_density_1km,nbr_density_same_type_1km,host_acceptance_rate,host_response_rate,response_speed,host_is_superhost,host_listings_count,calculated_host_listings_count,host_tenure_days,desc_len,host_about_len,neighborhood_overview_len,amenities_count,hotel_count_1km,hotel_count_500m,airbnb_hotel_supply_ratio,price_per_person,price_per_bedroom,beds_per_person
12255487,62070287,25.03057,121.55422,大安區,Entire home/apt,0.23835616438356164,0,2,1.0,1.0,1.0,False,2263.0,14,1125,14.0,0,0,0,8,4.73,4.81,4.67,4.92,4.9,4.94,4.75,0.3443759630200308,0.28114754098360656,1.4242424242424243,479,334,1.0,,0.0,0,1,1,3493,182,182,60,47,17,6,26.61111111111111,1131.5,2263.0,0.5
12333661,20688574,25.02308,121.56706,信義區,Private room,0.0,0,1,,,1.0,True,,30,1125,30.0,0,0,2,2,4.91,5.0,4.91,4.82,4.91,4.73,4.91,,0.7096774193548387,1.434782608695652,85,44,0.35,1.0,4.0,0,2,3,4050,145,494,767,33,0,0,85.0,,,
12367961,2569877,25.06066,121.51059,大同區,Private room,0.7917808219178082,1,1,1.0,1.0,1.0,False,2080.0,1,1125,1.0,1,0,2,7,4.89,4.9,4.92,4.98,4.98,4.63,4.73,0.5303030303030303,0.543859649122807,1.3333333333333333,120,45,1.0,1.0,2.0,0,5,5,4863,258,353,272,24,35,9,3.3333333333333335,2080.0,2080.0,1.0
12396857,14954655,25.050791392635407,121.57419791415228,松山區,Entire home/apt,0.2465753424657534,0,3,1.0,2.0,1.0,False,1672.0,30,365,30.0,0,0,0,10,,,,,,,,0.35060975609756095,,0.28125,189,138,0.0,0.4,1.0,0,1,1,4170,294,168,0,9,14,11,12.6,557.3333333333334,1672.0,0.6666666666666666
12473860,38134494,25.02076,121.52452,中正區,Private room,0.0,0,4,1.0,,1.0,True,,30,160,30.0,0,0,2,1,,,,,,,,,,1.2105263157894737,380,179,0.9,1.0,3.0,0,87,81,3734,1000,150,169,23,14,3,25.333333333333332,,,
12482688,2569877,25.06065,121.51119,大同區,Private room,0.9123287671232877,1,2,1.0,1.0,1.0,False,4380.0,2,1125,2.0,1,1,2,7,5.0,5.0,5.0,5.0,5.0,4.86,4.76,0.946969696969697,0.8596491228070176,1.5,141,51,1.0,1.0,2.0,0,5,5,4863,273,353,271,27,36,9,3.810810810810811,2190.0,4380.0,0.5
12482897,2569877,25.06105,121.51087,大同區,Private room,0.8465753424657534,1,2,1.0,1.0,1.0,False,4080.0,1,1125,1.0,1,1,2,7,4.96,4.93,4.93,4.93,4.98,4.86,4.69,0.8484848484848485,0.6929824561403509,1.5,118,46,1.0,1.0,2.0,0,5,5,4863,259,353,272,27,35,9,3.2777777777777777,2040.0,4080.0,0.5
12482913,2569877,25.05889,121.50974,大同區,Private room,0.8465753424657534,1,2,1.0,1.0,1.0,False,4880.0,1,1125,1.0,1,1,2,7,4.84,4.95,4.97,5.0,4.98,4.77,4.66,0.9696969696969697,0.45614035087719296,1.5555555555555556,160,51,1.0,1.0,2.0,0,5,5,4863,259,353,272,28,38,8,4.102564102564102,2440.0,4880.0,0.5
12483996,20812835,25.03039,121.5588,信義區,Entire home/apt,0.16712328767123288,0,2,0.0,1.0,1.0,False,3500.0,7,1125,7.0,0,0,0,2,4.75,5.0,4.5,5.0,4.75,5.0,4.5,0.7315035799522673,0.319693094629156,0.5294117647058824,425,304,0.6,1.0,3.0,0,9,8,4047,188,0,0,18,14,7,28.333333333333332,1750.0,,0.5
12559667,68080763,25.02512,121.54957,大安區,Private room,0.03561643835616438,0,2,1.0,1.0,1.0,False,1029.0,1,60,5.9,0,1,2,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.3716216216216216,0.79,1.5238095238095237,320,144,0.85,1.0,4.0,0,1,1,3450,1000,0,0,32,11,5,26.666666666666668,514.5,1029.0,0.5
12617215,25729062,25.0522,121.54575,松山區,Entire home/apt,0.4136986301369863,0,6,3.0,3.0,2.0,False,5643.0,32,64,32.0,0,1,0,10,4.94,4.92,4.85,4.98,4.98,4.96,4.78,0.8963414634146342,0.6556291390728477,1.25,224,187,1.0,1.0,4.0,1,2,1,3919,472,130,273,40,33,18,6.588235294117647,940.5,1881.0,0.5
12629735,8478209,25.00673,121.56146,文山區,Entire home/apt,0.2465753424657534,0,4,2.0,2.0,1.0,False,14066.0,3,250,3.0,0,0,0,9,4.0,5.0,4.0,5.0,5.0,5.0,4.0,0.8974358974358975,0.03125,0.25925925925925924,13,11,0.0,0.0,1.0,0,18,15,4417,355,15,186,7,0,0,13.0,3516.5,7033.0,0.5
12629805,8478209,25.00748,121.55737,文山區,Entire home/apt,0.2465753424657534,0,4,2.0,2.0,1.0,False,14786.0,3,220,3.0,0,0,0,9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.9487179487179487,0.859375,0.25925925925925924,16,13,0.0,0.0,1.0,0,18,15,4417,257,15,229,7,0,0,16.0,3696.5,7393.0,0.5
12765506,69132403,25.02503,121.5404,大安區,Private room,0.7452054794520548,1,2,1.0,2.0,1.0,True,1047.0,7,365,7.0,0,0,2,8,4.9,4.91,4.9,4.92,4.97,4.91,4.86,0.3918918918918919,0.496,1.0,231,118,0.9,1.0,3.0,1,4,3,3443,251,75,0,21,9,0,23.1,523.5,1047.0,1.0
12767952,15012350,25.0463,121.50713,萬華區,Entire home/apt,0.2547945205479452,0,6,1.0,3.0,1.0,False,2023.0,3,60,2.9,0,1,0,11,4.82,4.8,4.75,4.91,4.94,4.84,4.82,0.5838762214983714,0.5258693808312129,1.1111111111111112,1919,1565,1.0,1.0,4.0,0,7,5,4169,277,23,0,30,172,78,11.092485549132949,337.1666666666667,2023.0,0.5
12796531,39656151,25.04104,121.55648,大安區,Entire home/apt,0.2410958904109589,0,2,2.0,3.0,1.0,False,5157.0,15,365,15.0,0,0,0,8,4.0,4.0,3.6,4.4,4.5,4.6,3.9,0.8443759630200308,0.018852459016393444,0.3333333333333333,391,319,,,0.0,0,4,1,3719,575,100,1000,11,21,6,17.772727272727273,2578.5,2578.5,1.5
12815108,50417341,25.08539,121.52424,士林區,Shared room,0.9780821917808219,1,4,1.0,4.0,5.0,True,227.0,30,365,30.0,1,1,3,6,4.75,4.75,4.0,4.75,4.5,5.0,4.5,0.375,0.46875,1.0681818181818181,116,22,1.0,1.0,3.0,1,5,5,3589,119,0,0,47,20,11,5.523809523809524,56.75,227.0,1.0
12815941,50417341,25.08547,121.52532,士林區,Shared room,0.6602739726027397,0,4,1.0,4.0,5.0,True,240.0,30,365,30.0,1,1,3,6,4.78,4.67,4.89,4.88,5.0,5.0,4.75,0.4583333333333333,0.5625,0.9318181818181818,115,22,1.0,1.0,3.0,1,5,5,3589,119,0,0,41,20,11,5.476190476190476,60.0,240.0,1.0
12892380,14569453,25.04483,121.56932,信義區,Entire home/apt,0.0,0,2,1.0,,1.0,False,,30,365,30.0,1,1,0,2,4.81,4.91,4.89,4.93,4.94,4.77,4.73,,0.4079283887468031,0.6176470588235294,308,225,,,0.0,0,1,1,4179,883,945,371,21,26,1,11.407407407407407,,,
12897349,45055295,25.04937,121.51748,大同區,Entire home/apt,0.13972602739726028,0,2,1.0,1.0,1.0,False,2261.0,2,30,2.0,0,1,0,7,4.82,4.85,4.79,4.77,4.92,4.95,4.8,0.3953488372093023,0.40625,1.4516129032258065,908,615,0.96,1.0,4.0,1,3,3,3658,438,12,286,45,156,56,5.7834394904458595,1130.5,2261.0,0.5
12909519,20688574,25.02255,121.56651,信義區,Private room,0.9123287671232877,1,2,1.0,1.0,1.0,True,1385.0,13,730,13.0,0,0,2,2,4.9,4.96,4.94,4.91,4.96,4.56,4.85,0.6923076923076923,0.6935483870967742,2.6956521739130435,86,44,0.35,1.0,4.0,0,2,3,4050,145,494,767,62,0,0,86.0,692.5,1385.0,0.5
12937970,69132403,25.02453,121.5412,大安區,Private room,0.989041095890411,1,2,1.0,1.0,1.0,True,926.0,10,365,10.0,0,0,2,8,4.83,4.92,4.89,4.92,4.97,4.91,4.85,0.27927927927927926,0.412,0.9523809523809523,218,111,0.9,1.0,3.0,1,4,3,3443,218,75,184,20,7,0,27.25,463.0,926.0,0.5
12991166,8616847,25.116509833499933,121.52738780909038,士林區,Entire home/apt,0.958904109589041,1,4,3.0,5.0,2.0,False,3330.0,14,730,14.0,0,1,0,6,4.62,4.62,4.67,4.71,4.9,4.76,4.48,0.6973684210526315,0.2669902912621359,2.1379310344827585,25,19,0.0,0.75,3.0,0,2,2,4410,93,636,0,62,0,0,25.0,832.5,1110.0,1.25
12999941,25246943,25.03561,121.54852,大安區,Private room,0.5041095890410959,0,1,1.0,1.0,1.0,True,1341.0,10,600,10.0,0,0,2,8,5.0,4.93,4.93,5.0,5.0,5.0,4.86,0.6441441441441441,0.79,0.8571428571428571,521,103,0.76,0.98,4.0,0,16,2,3930,132,356,221,18,29,8,17.366666666666667,1341.0,1341.0,1.0
13032793,39477807,25.0688,121.60804,內湖區,Entire home/apt,0.9917808219178083,1,2,3.0,1.0,2.0,False,4450.0,3,21,3.0,0,1,0,3,4.67,4.33,4.11,4.78,4.67,4.56,4.44,0.5925925925925926,0.41304347826086957,0.7246376811594203,20,3,1.0,,0.0,0,1,1,3721,45,29,0,25,2,0,6.666666666666667,2225.0,1483.3333333333333,0.5
13034881,15706026,25.04044769801116,121.53757141752388,大安區,Entire home/apt,0.9452054794520548,1,8,3.0,4.0,2.0,False,3338.0,2,1124,1.9,0,0,0,8,4.64,4.65,4.65,4.79,4.85,4.77,4.59,0.5970724191063174,0.1680327868852459,0.9696969696969697,286,239,0.97,1.0,4.0,1,16,16,4152,1000,0,1000,32,27,3,10.214285714285714,417.25,1112.6666666666667,0.5
13132837,72805766,25.03384,121.53384,大安區,Entire home/apt,0.3424657534246575,0,4,1.0,3.0,1.0,False,5000.0,5,1125,5.0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.8266563944530047,0.8868852459016393,1.878787878787879,257,155,0.8,1.0,4.0,1,10,10,3421,183,423,58,62,18,7,13.526315789473685,1250.0,5000.0,0.75
13155905,45518341,25.027,121.56639,信義區,Entire home/apt,0.8410958904109589,1,3,2.0,,1.0,False,,8,365,8.0,0,1,0,2,4.71,4.43,4.57,4.43,4.43,4.86,4.86,,0.2544757033248082,1.2941176470588236,242,161,1.0,1.0,4.0,0,3,1,3652,539,0,0,44,7,0,30.25,,,
13227358,33955133,25.04485,121.52512,中正區,Entire home/apt,0.5315068493150685,0,2,1.0,1.0,1.0,False,4940.0,4,1125,4.0,0,0,0,1,5.0,4.98,4.85,4.98,4.98,4.95,4.88,0.8634361233480177,0.9226327944572749,1.3571428571428572,437,298,1.0,1.0,4.0,1,1,1,3784,178,22,0,38,76,6,5.675324675324675,2470.0,4940.0,0.5
13273687,23052025,25.06111,121.52603,中山區,Entire home/apt,0.1863013698630137,0,5,1.0,4.0,1.5,False,2700.0,2,1125,2.0,0,0,0,0,5.0,4.97,4.97,5.0,5.0,4.9,4.87,0.5857988165680473,0.8575197889182058,1.346938775510204,489,387,0.92,1.0,4.0,0,1,1,3990,793,0,0,33,59,27,8.15,540.0,2700.0,0.8
13316714,4299066,25.02048,121.55738,信義區,Entire home/apt,0.10136986301369863,0,6,3.0,3.0,2.0,False,3506.0,4,365,4.0,0,0,0,2,4.91,4.89,4.8,4.95,4.97,4.89,4.88,0.7422434367541766,0.6381074168797954,0.9705882352941176,140,57,0.84,1.0,4.0,0,1,1,4686,374,450,23,33,3,0,35.0,584.3333333333334,1168.6666666666667,0.5
13324212,49524395,25.0468,121.5169,中正區,Entire home/apt,0.19726027397260273,0,4,1.0,2.0,1.0,False,2041.0,2,10,2.0,0,1,0,1,4.89,4.93,4.83,4.97,4.94,4.97,4.87,0.3634361233480176,0.674364896073903,0.6428571428571429,975,698,0.99,1.0,3.0,1,1,1,3601,513,0,0,18,166,66,5.838323353293413,510.25,2041.0,0.5
13364884,17148416,25.02284,121.52813,大安區,Entire home/apt,0.5506849315068493,0,1,0.0,1.0,1.0,False,990.0,31,1125,31.0,0,0,0,8,4.9,4.9,4.86,4.97,5.0,4.93,4.72,0.012326656394453005,0.6409836065573771,0.9090909090909091,450,221,1.0,1.0,4.0,1,11,11,4117,414,4356,306,30,13,4,32.142857142857146,990.0,,1.0
13380983,32194667,25.04732,121.5152,中正區,Entire home/apt,0.947945205479452,1,6,1.0,3.0,1.0,False,1690.0,1,7,1.0,0,0,0,1,4.57,4.54,4.43,4.74,4.75,4.94,4.54,0.2511013215859031,0.11200923787528869,0.4642857142857143,1280,964,0.41,1.0,3.0,0,7,7,3807,1000,44,338,13,176,74,7.231638418079096,281.6666666666667,1690.0,0.5
13406169,47082135,25.04365,121.54311,大安區,Entire home/apt,0.9917808219178083,1,2,1.0,1.0,1.0,False,3678.0,2,1125,2.0,0,1,0,8,4.58,4.72,4.48,4.81,4.78,4.94,4.46,0.6517719568567026,0.12622950819672132,0.7878787878787878,406,345,0.93,,0.0,1,1,1,3632,521,0,74,26,31,8,12.6875,1839.0,3678.0,0.5
13540710,54194324,25.02382,121.56283,信義區,Private room,0.2136986301369863,0,1,1.0,1.0,1.5,True,678.0,3,1125,3.0,0,0,2,2,4.78,4.88,4.73,4.87,4.92,4.79,4.86,0.2603550295857988,0.5161290322580645,2.391304347826087,273,102,0.7,1.0,4.0,0,8,8,3550,1000,971,306,55,6,0,39.0,678.0,678.0,1.0
13563942,72226297,25.09119,121.52587,士林區,Shared room,0.6986301369863014,0,4,1.0,4.0,8.0,True,286.0,30,210,30.0,1,0,3,6,4.63,4.72,4.5,4.69,4.81,4.81,4.88,0.6458333333333334,0.375,1.0,125,22,0.98,1.0,4.0,0,16,16,3424,109,110,0,44,19,11,6.25,71.5,286.0,1.0
13610279,78772766,25.09988,121.52862,士林區,Entire home/apt,0.5123287671232877,0,2,1.0,1.0,1.0,False,2171.0,28,90,28.0,0,0,0,6,4.88,4.92,4.91,4.9,4.88,4.77,4.78,0.43859649122807015,0.6213592233009708,1.4827586206896552,56,34,1.0,,0.0,1,1,1,3389,571,86,343,43,4,0,11.2,1085.5,2171.0,0.5
13611755,72226297,25.09153,121.52732,士林區,Shared room,0.9452054794520548,1,4,1.0,4.0,8.0,True,206.0,30,210,30.0,1,0,3,6,4.55,4.73,4.45,4.91,4.82,5.0,4.45,0.3333333333333333,0.25,0.9772727272727273,125,22,0.98,1.0,4.0,0,16,16,3424,109,110,0,43,17,10,6.944444444444445,51.5,206.0,1.0
13649155,28321231,25.04149,121.50565,萬華區,Entire home/apt,0.4465753424657534,0,3,1.0,2.0,1.0,False,1615.0,3,365,3.2,0,0,0,11,4.73,4.8,4.61,4.89,4.95,4.87,4.67,0.3933224755700326,0.3375742154368109,1.0,1623,1348,0.94,0.99,4.0,1,12,11,3870,596,51,9,27,134,66,12.022222222222222,538.3333333333334,1615.0,0.6666666666666666
13660847,6691521,25.03585,121.52792,中正區,Entire home/apt,0.6273972602739726,0,4,2.0,2.0,1.0,False,2255.0,30,999,30.0,0,0,0,1,4.58,4.7,4.4,4.84,4.72,4.9,4.63,0.42731277533039647,0.12009237875288684,0.4642857142857143,229,110,0.67,1.0,4.0,0,1,1,4503,365,95,0,13,22,8,9.956521739130435,563.75,1127.5,0.5
13742219,45055295,25.04959,121.51796,大同區,Entire home/apt,0.25205479452054796,0,4,1.0,0.0,1.0,False,2287.0,2,30,2.0,0,1,0,7,4.77,4.83,4.7,4.72,4.89,4.97,4.79,0.4046511627906977,0.3076923076923077,1.064516129032258,902,598,0.96,1.0,4.0,1,3,3,3658,382,12,383,33,157,40,5.708860759493671,571.75,2287.0,0.0
13780908,55535137,25.11277,121.52606,士林區,Entire home/apt,0.9945205479452055,1,2,1.0,2.0,1.0,False,1681.0,2,30,2.0,0,0,0,6,4.67,4.67,4.67,4.5,4.83,4.5,4.5,0.32456140350877194,0.3446601941747573,0.896551724137931,43,31,0.2,,0.0,0,2,2,3540,807,22,69,26,0,0,43.0,840.5,1681.0,1.0
13802886,79989726,25.01572,121.53231,中正區,Entire home/apt,0.4931506849315068,0,2,1.0,1.0,1.5,False,2000.0,90,365,90.0,0,0,0,1,4.79,4.88,4.77,4.83,4.89,4.88,4.8,0.3568281938325991,0.3856812933025404,1.0357142857142858,222,94,0.38,1.0,3.0,1,3,3,3383,506,787,1000,29,10,5,20.181818181818183,1000.0,2000.0,0.5
13855114,144459614,25.04966163635254,121.5603485107422,松山區,Private room,0.0,0,2,1.0,1.0,1.0,True,1384.0,4,1125,4.0,1,0,2,10,4.61,4.77,4.61,4.75,4.86,4.77,4.64,0.6216216216216216,0.21739130434782608,0.6792452830188679,174,37,,,0.0,0,2,2,2978,446,0,91,18,19,7,8.7,692.0,1384.0,0.5
13901288,5309279,25.037975311279297,121.57276153564452,信義區,Entire home/apt,0.0,0,3,1.0,,1.5,False,,2,14,2.0,0,1,0,2,4.91,4.91,4.87,5.0,4.78,4.7,4.57,,0.6381074168797954,1.088235294117647,283,194,,1.0,4.0,0,1,1,4594,127,135,249,37,10,3,25.727272727272727,,,
13906407,82459487,25.04989,121.54403,松山區,Entire home/apt,0.2410958904109589,0,10,2.0,4.0,1.0,False,3782.0,4,90,2.0,0,0,0,10,4.7,4.81,4.53,4.86,4.85,4.91,4.7,0.7560975609756098,0.25496688741721857,1.34375,312,262,0.79,1.0,4.0,0,15,11,3371,624,31,346,43,40,12,7.609756097560975,378.2,1891.0,0.4
13928722,28790031,25.04741,121.51673,中正區,Entire home/apt,0.0,0,4,1.0,,1.0,False,,1,180,2.0,0,1,0,1,4.83,4.85,4.8,4.89,4.86,4.94,4.78,,0.49191685912240185,1.4285714285714286,992,709,0.42,1.0,2.0,0,6,5,3862,615,231,1000,40,166,68,5.940119760479042,,,
13945956,144459614,25.05046844482422,121.56078338623048,松山區,Private room,0.7150684931506849,1,1,1.0,1.0,1.5,True,1089.0,4,90,4.0,1,0,2,10,4.83,4.88,4.72,4.83,4.9,4.91,4.81,0.35135135135135137,0.41304347826086957,1.0566037735849056,149,32,,,0.0,0,2,2,2978,457,0,87,28,18,7,7.842105263157895,1089.0,1089.0,1.0
14003706,83686269,25.0791,121.56062,中山區,Private room,0.11232876712328767,0,1,1.0,1.0,1.0,True,990.0,30,365,30.0,0,0,2,0,4.75,4.9,4.73,4.93,4.93,4.83,4.88,0.18791946308724833,0.47107438016528924,1.826086956521739,18,8,0.85,1.0,4.0,0,4,4,3365,812,0,482,42,10,6,1.6363636363636365,990.0,990.0,1.0
14066109,78964777,25.04591,121.50671,萬華區,Private room,0.9643835616438357,1,2,1.0,,1.0,False,,1,1125,1.0,1,0,2,11,4.46,4.45,4.45,4.74,4.77,4.68,4.43,,0.1702127659574468,0.782608695652174,1860,259,0.99,0.9,4.0,0,12,12,3388,591,367,264,18,164,83,11.272727272727273,,,
14066252,78964777,25.045912,121.506706,萬華區,Private room,0.6767123287671233,0,2,2.0,,1.0,False,,1,1125,1.0,1,0,2,11,4.48,4.57,4.43,4.74,4.78,4.65,4.43,,0.1773049645390071,0.6521739130434783,1859,258,0.99,0.9,4.0,0,12,12,3388,682,367,0,15,164,83,11.266666666666667,,,
14068043,78964777,25.04591,121.50671,萬華區,Shared room,0.8465753424657534,1,1,1.0,14.0,2.5,True,954.0,1,1125,1.0,1,1,3,11,4.89,4.95,4.84,4.95,4.95,4.95,4.84,0.5555555555555556,0.8571428571428571,1.2,1860,63,0.99,0.9,4.0,0,12,12,3388,500,367,153,18,164,83,11.272727272727273,954.0,954.0,14.0
14068140,78964777,25.045912,121.506706,萬華區,Shared room,0.9616438356164384,1,1,1.0,14.0,2.0,True,954.0,1,1125,1.0,1,0,3,11,4.67,4.71,4.5,4.71,4.75,4.88,4.67,0.5555555555555556,0.2857142857142857,1.0,1859,63,0.99,0.9,4.0,0,12,12,3388,510,367,0,15,164,83,11.266666666666667,954.0,954.0,14.0
14069575,78964777,25.04591,121.50671,萬華區,Shared room,0.958904109589041,1,1,1.0,2.0,2.5,True,954.0,1,1125,1.0,1,1,3,11,4.67,4.44,4.0,4.33,4.78,4.89,4.78,0.5555555555555556,0.2857142857142857,1.4,1860,63,0.99,0.9,4.0,0,12,12,3388,510,367,153,21,164,83,11.272727272727273,954.0,954.0,2.0
14070634,78964777,25.04591,121.50671,萬華區,Shared room,0.684931506849315,0,1,1.0,2.0,2.5,True,954.0,1,1125,1.0,1,1,3,11,4.67,4.67,4.67,5.0,5.0,5.0,5.0,0.5555555555555556,0.2857142857142857,1.4,1860,63,0.99,0.9,4.0,0,12,12,3388,510,367,153,21,164,83,11.272727272727273,954.0,954.0,2.0
14071140,78964777,25.04591,121.50671,萬華區,Shared room,0.9561643835616438,1,1,1.0,2.0,2.5,True,954.0,1,1125,1.0,1,1,3,11,4.79,4.86,4.62,4.93,4.93,4.86,4.76,0.5555555555555556,0.5714285714285714,1.2666666666666666,1860,63,0.99,0.9,4.0,0,12,12,3388,510,367,153,19,164,83,11.272727272727273,954.0,954.0,2.0
14119540,50337636,25.04149,121.57045,信義區,Entire home/apt,0.4273972602739726,0,4,1.0,2.0,1.0,False,3229.0,5,90,5.7,1,0,0,2,4.91,4.88,4.84,4.96,4.97,4.94,4.82,0.6694510739856802,0.6381074168797954,0.8823529411764706,313,223,1.0,1.0,4.0,1,10,7,3590,57,90,0,30,17,6,17.38888888888889,807.25,3229.0,0.5
14158491,57698182,25.0552,121.52641,中山區,Hotel room,0.0,0,4,1.0,,1.0,False,,1,90,1.0,0,1,1,0,4.48,4.53,4.51,4.73,4.56,4.59,4.54,,0.36363636363636365,0.9473684210526315,606,31,,,0.0,0,58,27,3523,484,44,183,18,93,36,6.446808510638298,,,
14188621,25843609,25.0656,121.52699,中山區,Entire home/apt,0.410958904109589,0,3,1.0,1.0,1.0,False,1358.0,30,180,30.3,0,0,0,0,4.94,4.96,4.9,4.97,4.97,4.9,4.86,0.09664694280078895,0.6596306068601583,1.4285714285714286,350,288,1.0,1.0,4.0,1,2,2,3917,0,0,16,35,40,16,8.536585365853659,452.6666666666667,1358.0,0.3333333333333333
14214031,28321231,25.04151,121.50378,萬華區,Entire home/apt,0.4547945205479452,0,5,1.0,2.0,1.0,False,2104.0,3,365,3.2,0,0,0,11,4.79,4.84,4.66,4.89,4.94,4.88,4.7,0.6107491856677525,0.46395250212044103,1.2962962962962963,1546,1307,0.94,0.99,4.0,1,12,11,3870,668,51,5,35,114,56,13.443478260869565,420.8,2104.0,0.4
14241304,73131755,25.01796,121.55656,大安區,Entire home/apt,0.7671232876712328,1,4,3.0,4.0,2.0,False,3309.0,5,1125,5.0,0,0,0,8,4.86,4.87,4.91,4.91,4.89,4.71,4.88,0.5862865947611711,0.5540983606557377,1.2121212121212122,78,29,1.0,1.0,4.0,1,3,3,3419,148,34,391,40,3,0,19.5,827.25,1103.0,1.0
14305998,29002794,25.04105,121.56929,信義區,Entire home/apt,0.11506849315068493,0,2,0.0,1.0,1.0,False,1852.0,28,730,28.0,0,1,0,2,4.83,4.89,4.66,4.96,4.92,4.9,4.73,0.2243436754176611,0.4462915601023018,0.7941176470588235,307,219,0.97,1.0,4.0,1,25,25,3859,392,0,0,27,13,8,21.928571428571427,926.0,,0.5
14322087,31659404,25.04267,121.50485,萬華區,Entire home/apt,0.33972602739726027,0,4,1.0,2.0,1.0,False,1639.0,3,180,3.0,0,1,0,11,4.77,4.79,4.73,4.87,4.87,4.87,4.7,0.40513029315960913,0.41433418150975404,1.037037037037037,1600,1329,0.99,1.0,4.0,1,9,2,3815,454,87,239,28,130,84,12.213740458015268,409.75,1639.0,0.5
14322882,71614710,25.065902173556672,121.52495373040438,中山區,Entire home/apt,0.2328767123287671,0,4,2.0,2.0,1.0,False,2550.0,2,90,2.0,0,1,0,0,4.79,4.84,4.79,4.85,4.89,4.75,4.82,0.5315581854043393,0.44063324538258575,1.3061224489795917,348,292,1.0,1.0,4.0,0,1,1,3428,296,0,401,32,39,13,8.7,637.5,1275.0,0.5
14396024,99236,25.04191,121.55688,大安區,Entire home/apt,0.8849315068493151,1,5,3.0,3.0,1.0,False,3420.0,3,730,3.0,1,1,0,8,4.76,4.74,4.58,4.94,4.95,4.98,4.71,0.6194144838212635,0.3549180327868853,1.121212121212121,369,299,1.0,1.0,4.0,0,2,2,5667,434,795,279,37,20,4,17.571428571428573,684.0,1140.0,0.6
14397837,88381027,25.00018,121.57155,文山區,Entire home/apt,0.4849315068493151,0,4,2.0,2.0,1.0,False,1690.0,30,180,30.0,0,1,0,9,4.72,4.83,4.81,4.84,4.86,4.62,4.65,0.38461538461538464,0.234375,1.9259259259259258,6,4,1.0,1.0,2.0,0,1,1,3342,38,139,134,52,1,0,3.0,422.5,845.0,0.5
14421878,15706026,25.03083,121.55659,大安區,Entire home/apt,0.9397260273972603,1,7,3.0,4.0,1.5,False,2842.0,2,1124,1.9,0,0,0,8,4.54,4.5,4.73,4.7,4.74,4.66,4.44,0.47534668721109397,0.10081967213114754,1.1515151515151516,455,326,0.97,1.0,4.0,1,16,16,4152,1000,0,1000,38,17,7,25.27777777777778,406.0,947.3333333333334,0.5714285714285714
14529227,83686269,25.08048,121.56048,中山區,Private room,0.11232876712328767,0,2,1.0,1.0,1.0,True,1570.0,30,365,30.0,0,1,2,0,4.53,4.58,4.39,4.53,4.63,4.61,4.34,0.5369127516778524,0.2231404958677686,1.9565217391304348,21,9,0.85,1.0,4.0,0,4,4,3365,926,0,482,45,10,8,1.9090909090909092,785.0,1570.0,0.5
14541211,83686269,25.07822,121.55896,中山區,Entire home/apt,0.7013698630136986,1,7,3.0,3.0,2.0,False,4280.0,30,365,29.4,0,1,0,0,4.76,4.76,4.59,4.88,4.88,4.82,4.76,0.8599605522682445,0.4050131926121372,1.8775510204081634,19,11,0.85,1.0,4.0,0,4,4,3365,817,0,481,46,10,4,1.7272727272727273,611.4285714285714,1426.6666666666667,0.42857142857142855
14559030,61907852,25.02229,121.52761,大安區,Shared room,0.958904109589041,1,1,1.0,4.0,2.0,True,377.0,1,365,1.0,0,0,3,8,4.68,4.68,4.63,4.47,4.63,4.63,4.74,0.28125,0.35714285714285715,0.5142857142857142,440,13,0.86,1.0,4.0,0,7,7,3494,44,0,0,18,14,4,29.333333333333332,377.0,377.0,4.0
14569313,38134494,25.01334,121.5338,中正區,Private room,0.0,0,2,1.0,,1.0,False,,30,90,30.0,0,0,2,1,4.43,4.86,4.43,4.86,4.86,5.0,4.57,,0.234375,0.8947368421052632,116,68,0.9,1.0,3.0,0,87,81,3734,1000,150,344,17,7,5,14.5,,,
14582309,56829663,25.05892,121.52137,中山區,Entire home/apt,0.052054794520547946,0,2,1.0,1.0,1.0,False,1646.0,7,730,6.9,0,0,0,0,4.82,4.9,4.8,4.9,4.91,4.95,4.85,0.22287968441814596,0.48021108179419525,0.9795918367346939,588,456,0.94,1.0,4.0,1,3,3,3530,1000,45,0,24,86,18,6.758620689655173,823.0,1646.0,0.5
14623736,66676033,25.03187,121.54552,大安區,Entire home/apt,0.9917808219178083,1,5,3.0,3.0,2.0,False,3962.0,30,150,30.0,0,1,0,8,,,,,,,,0.6964560862865947,,0.8484848484848485,343,224,,0.33,1.0,0,1,1,3459,384,15,267,28,18,10,18.05263157894737,792.4,1320.6666666666667,0.6
